"","BL","V04","V06","V08","V10"
"LAP3",0.123964527027027,0.10393125,-0.0222429292929293,0.0636972222222222,0.0371166666666667
"LAT",0.118661764705883,0.359516576086957,0.215874207188161,0.657239583333333,0.532473913043478
"LGALS4",-0.161545151033387,-0.399305113636364,0.346543650793651,0.0520266666666669,-0.172311363636364
"LGALS9",0.154506677265501,-0.218877840909091,0.234772222222222,0.267886666666667,0.165218181818182
"LGMN",0.492632432432432,0.110745454545455,0.747470634920635,0.576633333333334,0.881678409090909
"LHPP",-0.0123073926868047,-0.300305113636364,0.302518253968254,0.128504444444444,-0.1656875
"LIFR",0.431910924369748,-0.132797023809524,0.328511004784689,0.589266666666667,0.769003726708075
"LILRB4",-0.371399493243243,-0.398272159090909,-0.228150505050505,-0.312269444444444,-0.684645833333333
"LRRN1",0.619394087837838,-0.0258602272727272,0.427775505050505,0.822129166666667,0.851116666666667
"LSP1",0.195906638655462,-0.0795818452380952,0.219105023923445,0.421172222222222,-0.0950093167701866
"LTA",-0.069613193277311,-0.454211607142857,-0.0079334928229664,0.250597619047619,0.180774534161491
"LTBR",0.140117249602544,-0.244539772727273,0.3995,0.266286666666667,0.179701136363636
"LTO1",-0.0821547297297297,-0.0992767045454546,0.118683080808081,0.0890375,0.0519875
"LY6D",0.187223926868044,-0.417,0.535346825396826,0.246531111111111,0.306318181818182
"LY75",0.123669915966387,-0.266499107142857,0.0695866028708134,0.118388888888889,0.290423602484472
"LY9",0.310676470588235,-0.134090760869565,0.50026934460888,0.386047222222222,0.850178260869565
"MANF",0.856576311605723,0.00280852272727272,1.12159920634921,0.845348888888889,1.32854659090909
"MAP2K6",-0.22996974789916,-0.572533630952381,-0.238951674641148,-0.183205555555556,-0.359545341614907
"MAPK9",-0.062342100840336,0.101913095238095,0.198608133971292,-0.16959126984127,0.0576273291925467
"MATN2",0.172418124006359,-0.315252840909091,0.606180952380952,0.365677777777778,0.416155681818182
"MEGF10",0.308174960254372,-0.0902255681818183,0.384423015873016,0.221393333333333,0.459113636363636
"MEPE",0.0846138314785372,-0.411809090909091,0.48442380952381,0.518962222222222,0.575343181818182
"MERTK",0.255658823529412,-0.166302717391305,0.329231923890063,1.04331319444444,0.803916304347826
"METAP1D",-0.185110672268908,-0.209244642857143,-0.0624289473684211,-0.315272222222222,-0.289327950310559
"MGLL",1.1276519872814,0.277827272727273,0.969996031746032,1.16125333333333,1.71379318181818
"MGMT",0.937261848739496,0.25867619047619,0.373602153110048,0.588980158730159,1.06944906832298
"MICB_MICA",0.103114957983193,-0.530599107142857,-0.311664832535885,0.277747619047619,-0.34500248447205
"MILR1",-0.031726858108108,-0.264277272727273,0.159692929292929,0.1439875,-0.385708333333333
"MLN",-0.10502294117647,0.0144363095238096,-0.363084449760766,-0.00276666666666703,-0.649873913043479
"MMP1",-0.585963235294117,-0.404759510869565,-0.351029809725159,-0.207090277777778,-0.883713586956522
"MMP10",-0.0857622416534181,-0.38814375,0.215887301587302,0.320491111111111,0.214264772727273
"MPIG6B",0.131809379968203,0.1641,-0.117265873015873,0.280975555555556,-0.040721590909091
"MVK",-0.760782939189189,-0.261223863636364,-0.560840656565657,-1.60387083333333,-1.49954166666667
"MYO9B",-0.555293074324324,-0.138744318181818,-0.169257070707071,-0.57158125,-0.661575
"MZB1",0.412519316375199,-0.306584659090909,0.928576190476191,0.509788888888889,1.18035
"NBN",-0.48636402027027,-0.302163636363636,-0.418581313131313,-0.645472916666667,-1.03530416666667
"NCF2",1.01540504201681,0.118062500000001,0.967853827751196,1.09100476190476,1.88901925465838
"NCK2",0.06388346581876,0.0142664772727273,-0.0138579365079365,0.02588,-0.00855113636363639
"NCLN",-0.00903851351351353,0.0372505681818182,-0.161698232323232,-0.130774305555556,-0.323341666666667
"NCR1",-0.124322521008403,0.0168639880952379,-0.131122966507177,-0.162959523809524,-0.295829192546584
"NELL2",-0.0127868044515105,0.064399431818182,-0.128329365079365,-0.115293333333333,-0.0103636363636364
"NFASC",0.215163235294118,0.0300790760869565,0.144112684989429,0.215522916666667,0.335102173913044
"NFATC1",0.291944957983193,0.344774107142857,0.406454306220096,0.46695,0.603944720496895
"NFATC3",-0.487912331081081,-0.207086931818182,-0.586953787878788,-0.646222916666667,-1.26611666666667
"NME3",0.180914785373609,-0.133597159090909,0.524953174603175,0.412446666666667,0.365736363636364
"NPPC",-0.350273613445379,-0.233181547619048,-0.29987081339713,-0.411119047619048,-0.69232049689441
"NRTN",-0.238528378378378,0.118490909090909,-0.0768873737373737,0.187878472222222,-0.208395833333333
"NT5C3A",0.338800840336134,0.0542077380952382,0.178455263157895,0.539430952380952,0.29426397515528
"NTF3",-0.259339495798319,0.0476788690476191,-0.0279004784688994,-0.390577777777778,-0.539237267080745
"NUB1",0.659707058823529,0.140202380952381,0.611638516746411,0.603806349206349,1.38592173913043
"NUDC",0.388494117647059,0.13273777173913,0.467150528541227,0.703254166666666,1.07561956521739
