"","BL","V04","V06","V08","V10"
"IL2RB",-0.0149559667359667,0.132381190476191,-0.474489024390244,0.0463153846153846,-0.0492520833333334
"IL32",-0.124389054726368,0.0405257575757575,-0.0263759649122807,-0.0627857142857142,-0.111154411764706
"IL33",-0.116670353430353,-0.111475,-0.0516566202090593,-0.147456593406593,-0.254918055555556
"IL3RA",-0.0222699792099792,-0.0584266666666666,0.0257921602787456,0.0207939560439561,0.0740444444444444
"IL4",0.0501690228690229,-0.287722380952381,1.20036759581882,1.25275604395604,0.17894375
"IL4R",-0.272986988136242,-0.0528859307359306,-0.385075438596491,-0.4221,-0.531734191176471
"IL5",-3.21794365904366,-1.43568380952381,-1.88521324041812,-2.83134450549451,-5.52835902777778
"IL5RA",0.0982524301569077,0.0485287878787879,0.244585087719298,0.105128571428572,0.398526838235294
"IL6",0.0540126674320704,-0.176047402597403,0.193265087719298,-0.0147214285714286,0.881620220588235
"IL7",0.271282357443551,-0.0639417748917748,-0.0414936842105265,0.441664285714286,0.40401875
"IRAK1",-0.30519367983368,-0.280364285714286,-0.143585191637631,0.0587730769230768,-0.687602777777778
"IRAK4",0.107849024110218,-0.349387878787879,0.308852280701755,0.618021428571428,0.854158088235294
"ISM1",-0.387945847684654,-0.312547835497836,-0.351384561403509,-0.11575,-0.508786029411765
"ITGA11",0.0338990815154994,-0.0235335497835498,0.196356666666667,0.347735714285714,0.709869852941177
"ITGA6",1.12106991963261,0.208811471861472,0.918964561403509,1.34569285714286,2.29851323529412
"ITGB6",-0.408831642411642,-0.166284285714286,-0.484737282229965,-0.23877967032967,-0.297651388888889
"ITM2A",-0.590708878683505,-0.065404761904762,-0.547691754385965,-0.795814285714286,-1.43897794117647
"JCHAIN",-0.00612756756756755,0.0657397619047619,0.200820557491289,0.498337362637363,0.239698611111111
"JUN",-0.748236673596674,-0.268599047619048,-0.752889198606272,-0.446140659340659,-0.650399305555555
"KLRB1",-0.00937714932126699,0.0654424242424243,-0.128715772357724,0.0254676190476191,0.28249375
"KLRD1",-0.0544825791855204,0.0411316017316017,-0.123081138211382,-0.165770952380952,-0.292307352941176
"KRT19",-0.401377956371986,-0.237657792207792,-0.640460350877193,-0.167035714285714,-0.767534926470588
